build,chr,posstart,posend,strand,gene
37,4,92806197,92806405,-1,KRT19P6
38,4,92806200,92806405,-1,RP11-354O24.2
38,4,92809037,92825486,1,RP11-354O24.1
37,4,92809037,92825486,1,RP11-354O24.1
37,4,92949929,92950119,1,AC093847.1
38,4,92949929,92950119,1,AC093847.1
38,4,93103628,93105203,-1,RP11-562F9.1
37,4,93103628,93105203,-1,RP11-562F9.1
37,4,93189918,93198226,-1,RP11-562F9.2
38,4,93189918,93198226,-1,RP11-562F9.2
37,4,93218402,93225329,-1,RP11-9B6.1
38,4,93218402,93225329,-1,RP11-9B6.1
38,4,93225550,94695707,1,GRID2
37,4,93225550,94695707,1,GRID2
38,4,93623496,93624014,1,MTND1P19
37,4,93623496,93623810,1,MTND1P19
37,4,93743137,93744069,-1,RP11-428L21.2
38,4,93743146,93744070,-1,RP11-428L21.2
38,4,93754836,93759993,-1,RP11-428L21.1
37,4,93754836,93759993,-1,RP11-428L21.1
38,4,93805636,93806259,1,RP11-131K17.1
37,4,93805814,93806258,1,RP11-131K17.1
37,4,94239774,94240937,-1,RP11-703C10.1
38,4,94239774,94240937,-1,RP11-703C10.1
38,4,94741322,94741431,1,RNA5SP164
37,4,94741322,94741431,1,RNA5SP164
38,4,94750042,94751221,1,ATOH1
37,4,94750042,94751221,1,ATOH1
38,4,95038943,95128707,-1,RP11-363G15.2
37,4,95038943,95128707,-1,RP11-363G15.2
37,4,95117091,95117664,-1,HMGB3P15
38,4,95117395,95117664,-1,HMGB3P15
37,4,95128762,95212443,1,SMARCAD1
38,4,95128762,95212443,1,SMARCAD1
38,4,95219686,95264027,-1,HPGDS
37,4,95219686,95264027,-1,HPGDS
38,4,95290984,95291314,1,RP11-398J16.1
37,4,95290984,95291314,1,RP11-398J16.1
37,4,95371802,95372043,-1,AC109925.1
38,4,95371802,95372043,-1,AC109925.1
37,4,95373037,95589377,1,PDLIM5
38,4,95373037,95589377,1,PDLIM5
38,4,95596396,95623721,1,RP11-554D13.1
37,4,95596396,95623721,1,RP11-554D13.1
37,4,95664951,95678684,-1,RP11-168E14.1
38,4,95664951,95678684,-1,RP11-168E14.1
38,4,95679119,96079599,1,BMPR1B
37,4,95679119,96079599,1,BMPR1B
37,4,96083655,96470357,-1,UNC5C
38,4,96083655,96470357,-1,UNC5C
37,4,96470280,96473608,1,RP11-710C12.1
37,4,96566103,96566444,-1,RPL30P6
38,4,96566103,96566444,-1,RP11-402L11.1
38,4,96761239,96762625,1,PDHA2
37,4,96761239,96762625,1,PDHA2
38,4,96789818,96789915,-1,U6
37,4,96789818,96789915,-1,RNU6-1059P
37,4,97073448,97073554,-1,RNU6-34P
38,4,97073448,97073554,-1,RNU6-34
37,4,97133430,97134251,1,RP11-61G24.1
38,4,97133430,97134251,1,RP11-61G24.1
38,4,97231852,97740015,1,RP11-145G20.1
37,4,97231852,97740015,1,RP11-145G20.1
37,4,97269889,97270189,-1,RN7SKP28
38,4,97269889,97270189,-1,7SK
37,4,97823952,97824201,1,COX7A2P2
38,4,97823952,97824269,1,COX7A2P2
38,4,98041852,98056210,1,RP11-431J17.1
37,4,98041852,98056210,1,RP11-431J17.1
38,4,98105244,99064391,-1,STPG2
37,4,98105244,99064391,-1,STPG2
37,4,98255786,98554974,-1,RP11-681L8.1
38,4,98255786,98554974,-1,RP11-681L8.1
38,4,98288077,98411315,1,STPG2-AS1
37,4,98288077,98411315,1,STPG2-AS1
37,4,98407957,98408047,1,AC034154.1
38,4,98407957,98408047,1,AC034154.1
37,4,98837504,98838552,-1,CRYZP2
38,4,98837504,98838552,-1,RP11-369I16.1
38,4,98946541,98947391,1,RP11-799A12.1
37,4,98946541,98947391,1,RPL5P12
38,4,98969705,98970189,1,DUTP8
37,4,98969706,98970194,1,DUTP8
37,4,99094935,99095030,1,Y_RNA
38,4,99094935,99095030,1,Y_RNA
37,4,99172839,99182781,-1,RP11-323J4.1
38,4,99172839,99182781,-1,RP11-323J4.1
37,4,99182535,99365012,1,RAP1GDS1
38,4,99182535,99365012,1,RAP1GDS1
38,4,99330441,99330914,1,RP11-810D13.1
37,4,99330441,99330914,1,RP11-810D13.1
38,4,99391518,99579780,-1,TSPAN5
37,4,99391518,99579780,-1,TSPAN5
37,4,99417515,99431086,1,RP11-724M22.1
38,4,99417515,99431086,1,RP11-724M22.1
38,4,99580055,99585701,1,RP11-1299A16.3
37,4,99580055,99585701,1,RP11-1299A16.3
37,4,99634955,99635122,-1,RP11-1299A16.1
38,4,99634955,99635122,-1,RP11-1299A16.1
38,4,99661893,99662382,1,BTF3P13
37,4,99661893,99662382,1,BTF3P13
38,4,99792835,99851788,-1,EIF4E
37,4,99792835,99851788,-1,EIF4E
37,4,99830688,99830999,-1,TBCAP3
38,4,99830688,99830999,-1,TBCAP3
38,4,99850048,99916145,1,RP11-571L19.7
37,4,99850048,99916145,1,RP11-571L19.7
37,4,99851074,99851138,-1,AC019131.1
38,4,99851074,99851138,-1,AC019131.1
37,4,99877133,99877918,1,FAM177A1P1
38,4,99877151,99877916,1,FAM177A1P1
38,4,99887966,99888024,-1,U7
37,4,99887966,99888024,-1,RNU7-149P
37,4,99897951,99898268,-1,NDUFS5P4
38,4,99897951,99898268,-1,NDUFS5P4
37,4,99916771,99983964,1,METAP1
38,4,99916771,99983964,1,METAP1
38,4,99918538,99918611,1,MIR3684
37,4,99918538,99918611,1,MIR3684
37,4,99943462,99944282,-1,ABT1P1
38,4,99943462,99944279,-1,ABT1P1
37,4,99988407,99989276,-1,RP11-571L19.8
38,4,99992132,100009952,-1,ADH5
37,4,99992132,100009952,-1,ADH5
37,4,100010008,100222513,1,RP11-696N14.1
38,4,100010008,100222513,1,RP11-696N14.1
37,4,100044808,100078949,-1,ADH4
38,4,100044808,100078949,-1,ADH4
37,4,100081671,100082802,-1,PCNAP1
38,4,100082100,100082776,-1,PCNAP1
38,4,100123795,100140694,-1,ADH6
37,4,100123795,100140694,-1,ADH6
37,4,100197524,100212185,-1,ADH1A
38,4,100197524,100212185,-1,ADH1A
38,4,100226121,100242558,-1,ADH1B
37,4,100226121,100242558,-1,ADH1B
38,4,100257649,100274184,-1,ADH1C
37,4,100257649,100274184,-1,ADH1C
38,4,100333418,100356894,-1,ADH7
37,4,100333418,100356894,-1,ADH7
37,4,100390755,100419855,-1,RP11-696N14.3
38,4,100390755,100419855,-1,RP11-696N14.3
38,4,100432161,100463460,1,C4orf17
37,4,100432161,100463460,1,C4orf17
37,4,100467866,100485189,-1,TRMT10A
38,4,100467866,100485189,-1,TRMT10A
38,4,100484918,100545156,1,MTTP
37,4,100484918,100545156,1,MTTP
38,4,100515956,100547070,-1,RP11-766F14.1
37,4,100515956,100547070,-1,RP11-766F14.1
37,4,100557686,100575805,-1,RP11-766F14.2
38,4,100557686,100575805,-1,RP11-766F14.2
38,4,100737990,100791311,1,DAPP1
37,4,100737990,100791311,1,DAPP1
37,4,100799493,100815647,-1,LAMTOR3
38,4,100799493,100815647,-1,LAMTOR3
38,4,100817405,100867883,-1,DNAJB14
37,4,100817405,100867883,-1,DNAJB14
37,4,100869243,100871545,-1,H2AFZ
38,4,100869243,100871545,-1,H2AFZ
37,4,100871163,101116256,1,RP11-15B17.1
38,4,100871163,101116256,1,RP11-15B17.1
38,4,100911894,100912634,-1,RP11-15B17.2
37,4,100911894,100912634,-1,RP11-15B17.2
37,4,100962998,100963261,-1,RP11-15B17.3
38,4,100962998,100963249,-1,RP11-15B17.3
38,4,101051102,101051192,-1,AC121157.1
37,4,101051102,101051192,-1,AC121157.1
38,4,101107027,101111939,-1,DDIT4L
37,4,101107027,101111939,-1,DDIT4L
38,4,101111190,101136662,1,RP11-588P8.1
37,4,101111190,101136662,1,RP11-588P8.1
37,4,101316498,101801283,-1,EMCN
38,4,101316498,101801283,-1,EMCN
38,4,101581436,101596270,-1,EMCN-IT3
37,4,101581436,101596270,-1,EMCN-IT3
37,4,101699739,101712392,-1,EMCN-IT2
38,4,101699739,101712392,-1,EMCN-IT2
38,4,101733412,101735437,-1,EMCN-IT1
37,4,101733412,101735437,-1,EMCN-IT1
38,4,101944566,102269435,-1,PPP3CA
37,4,101944566,102269435,-1,PPP3CA
38,4,102251459,102251571,-1,MIR1255A
37,4,102251459,102251571,-1,MIR1255A
37,4,102268937,102270040,1,AP001816.1
38,4,102268937,102270040,1,AP001816.1
38,4,102332443,102995969,1,BANK1
37,4,102332443,102995969,1,BANK1
38,4,102645033,102645137,1,U6
37,4,102645033,102645137,1,RNU6-462P
38,4,102893580,102893955,1,MTND5P5
37,4,102893580,102893955,1,MTND5P5
37,4,102898051,102958060,-1,RP11-498M5.2
38,4,102898051,102958060,-1,RP11-498M5.2
38,4,103172198,103352415,-1,SLC39A8
37,4,103172198,103352415,-1,SLC39A8
38,4,103269551,103269848,-1,Metazoa_SRP
37,4,103269551,103269848,-1,RN7SL728P
37,4,103339759,103371167,-1,RP11-499E18.1
38,4,103339759,103371167,-1,RP11-499E18.1
38,4,103382405,103383308,1,AF213884.1
37,4,103382407,103383309,1,AF213884.1
37,4,103421998,103422476,-1,AF213884.2
38,4,103421998,103422476,-1,AF213884.2
38,4,103422486,103538459,1,NFKB1
37,4,103422486,103538459,1,NFKB1
38,4,103487032,103487124,-1,AF213884.3
37,4,103487032,103487124,-1,AF213884.3
37,4,103552660,103682151,-1,MANBA
38,4,103552660,103682151,-1,MANBA
38,4,103583768,103584230,1,AF224669.3
37,4,103583768,103584230,1,AF224669.3
37,4,103648431,103651878,-1,LRRC37A15P
38,4,103648431,103651878,-1,LRRC37A15P
37,4,103649903,103651328,-1,KRT8P46
38,4,103649948,103651328,-1,KRT8P46
38,4,103655515,103655772,1,RP11-10L12.1
37,4,103655515,103655772,1,RP11-10L12.1
37,4,103672558,103673798,1,RP11-10L12.2
38,4,103672558,103673794,1,RP11-10L12.2
38,4,103715540,103790053,-1,UBE2D3
37,4,103715540,103790053,-1,UBE2D3
37,4,103749212,103765232,1,RP11-10L12.4
38,4,103749212,103765232,1,RP11-10L12.4
38,4,103758204,103758256,-1,U7
37,4,103758204,103758256,-1,RNU7-151P
37,4,103780550,103780653,-1,snoU13
38,4,103780550,103780653,-1,snoU13
37,4,103790135,103810399,1,CISD2
38,4,103790135,103810399,1,CISD2
38,4,103806205,103940896,-1,SLC9B1
37,4,103806205,103940896,-1,SLC9B1
38,4,103817882,103819394,1,PABPC1P7
37,4,103817882,103819394,1,PABPC1P7
37,4,103883113,103884484,1,ACTR3BP4
38,4,103883113,103884484,1,ACTR3BP4
38,4,103941025,104006986,-1,SLC9B2
37,4,103941025,104006986,-1,SLC9B2
37,4,104000592,104021040,-1,BDH2
38,4,104000592,104021040,-1,BDH2
38,4,104026963,104119566,-1,CENPE
37,4,104026963,104119566,-1,CENPE
38,4,104177316,104374815,1,RP11-328K4.1
37,4,104177316,104374815,1,RP11-328K4.1
37,4,104469902,104545691,1,RP11-297P16.3
38,4,104469902,104545691,1,RP11-297P16.3
38,4,104472084,104480284,-1,RP11-297P16.4
37,4,104472084,104480284,-1,RP11-297P16.4
37,4,104493246,104495239,1,DDX3YP3
38,4,104493246,104495239,1,DDX3YP3
38,4,104507188,104640973,-1,TACR3
37,4,104507188,104640973,-1,TACR3
38,4,104845697,104845798,1,U6
37,4,104845697,104845798,1,RNU6-635P
37,4,104882773,104958080,1,RP11-703G6.1
38,4,104882773,104958080,1,RP11-703G6.1
38,4,105151537,105332192,1,RP11-729M20.1
37,4,105151537,105332192,1,RP11-729M20.1
37,4,105199264,105199348,-1,AC004052.1
38,4,105199264,105199348,-1,AC004052.1
37,4,105389469,105416058,-1,CXXC4
38,4,105389469,105416058,-1,CXXC4
38,4,105412033,105412111,1,AC093628.1
37,4,105412033,105412111,1,AC093628.1
37,4,105412122,105618749,1,AC004053.1
38,4,105412122,105618749,1,AC004053.1
38,4,105478117,105490034,1,AC004063.1
37,4,105478117,105490034,1,AC004063.1
37,4,105575031,105887950,-1,RP11-556I14.2
38,4,105575031,105887950,-1,RP11-556I14.2
38,4,105807275,105808112,-1,RP11-395M19.1
37,4,105807275,105808112,-1,RP11-395M19.1
37,4,105828514,106041157,1,RP11-556I14.1
38,4,105828514,106041157,1,RP11-556I14.1
37,4,105895819,105895928,1,RNU6-351P
38,4,105895819,105895928,1,U6
37,4,106024048,106025161,-1,AC004069.1
38,4,106024049,106025161,-1,AC004069.1
37,4,106027144,106027251,1,SNORA31
38,4,106027144,106027251,1,SNORA31
38,4,106058437,106061776,-1,AC004069.2
37,4,106058437,106061776,-1,AC004069.2
37,4,106067032,106200973,1,TET2
38,4,106067032,106200973,1,TET2
38,4,106092511,106099220,-1,TET2-AS1
37,4,106092511,106099220,-1,TET2-AS1
37,4,106214815,106215100,1,RN7SL89P
38,4,106214815,106215100,1,Metazoa_SRP
37,4,106290234,106395238,-1,PPA2
38,4,106290234,106395238,-1,PPA2
38,4,106328154,106328249,1,U6
37,4,106328154,106328249,1,RNU6-553P
37,4,106405855,106407237,1,EEF1A1P9
38,4,106405855,106407237,1,EEF1A1P9
38,4,106447753,106448554,-1,AC004066.2
37,4,106447753,106448554,-1,AC004066.2
37,4,106453632,106453787,1,ATP5EP1
38,4,106453632,106453787,1,ATP5EP1
38,4,106461347,106473512,-1,AC004066.3
37,4,106461347,106473512,-1,AC004066.3
37,4,106473777,106629250,1,ARHGEF38
38,4,106473777,106616835,1,ARHGEF38
38,4,106482748,106491395,1,ARHGEF38-IT1
37,4,106482748,106491395,1,ARHGEF38-IT1
37,4,106600207,106601251,-1,RP11-311D14.1
38,4,106600207,106601251,-1,RP11-311D14.1
38,4,106603784,106817143,-1,INTS12
37,4,106603784,106817143,-1,INTS12
38,4,106616681,106629250,1,RP11-311D14.2
38,4,106629935,106768885,1,GSTCD
37,4,106629935,106768885,1,GSTCD
37,4,106667402,106748329,-1,RP11-45L9.1
38,4,106667402,106748329,-1,RP11-45L9.1
38,4,106815932,106925184,1,NPNT
37,4,106815932,106925184,1,NPNT
38,4,106848217,106853879,-1,RP11-710F7.2
37,4,106848217,106853879,-1,RP11-710F7.2
37,4,106924474,106943635,-1,RP11-710F7.3
38,4,106924474,106943635,-1,RP11-710F7.3
37,4,106962756,107242652,-1,TBCK
38,4,106965474,107242652,-1,TBCK
38,4,107236701,107270383,1,AIMP1
37,4,107236701,107270383,1,AIMP1
38,4,107279555,107288359,-1,GIMD1
37,4,107279555,107288359,-1,GIMD1
37,4,107336863,107336942,-1,AC093680.1
38,4,107336863,107336942,-1,AC093680.1
37,4,107354781,107374605,1,RP13-612N21.1
38,4,107354781,107374605,1,RP13-612N21.1
37,4,107757655,107758758,-1,ACTR6P1
38,4,107757658,107758758,-1,ACTR6P1
38,4,107842959,108204963,-1,DKK2
37,4,107842959,108204963,-1,DKK2
38,4,108038489,108038561,-1,SNORD112
37,4,108038489,108038561,-1,SNORD112
37,4,108124506,108125081,-1,RAC1P5
38,4,108124509,108125081,-1,RAC1P5
38,4,108179857,108223027,1,RP11-713M6.2
37,4,108179857,108223027,1,RP11-713M6.2
37,4,108356275,108356377,1,RNU6-551P
38,4,108356275,108356377,1,U6
37,4,108511433,108641608,-1,PAPSS1
38,4,108511433,108641608,-1,PAPSS1
38,4,108745719,108836203,1,SGMS2
37,4,108745719,108836203,1,SGMS2
38,4,108784635,108899955,-1,RP11-286E11.1
37,4,108784635,108899955,-1,RP11-286E11.1
37,4,108788963,108789066,-1,RNU6-733P
38,4,108788963,108789066,-1,U6
37,4,108852525,108874613,1,CYP2U1
38,4,108852525,108874613,1,CYP2U1
38,4,108857187,108862411,-1,RP11-286E11.2
37,4,108857187,108862411,-1,RP11-286E11.2
38,4,108910870,108956331,1,HADH
37,4,108910870,108956331,1,HADH
37,4,108968701,109090112,-1,LEF1
38,4,108968701,109090112,-1,LEF1
38,4,109088681,109177992,1,LEF1-AS1
37,4,109088681,109177992,1,LEF1-AS1
37,4,109328999,109329734,-1,RPSAP34
38,4,109328999,109329734,-1,AC005510.1
38,4,109338861,109340919,-1,EXOC7P1
37,4,109338861,109340919,-1,EXOC7P1
37,4,109459346,109541616,-1,RPL34-AS1
38,4,109459346,109541616,-1,RPL34-AS1
37,4,109498228,109498296,-1,AC084209.1
38,4,109498228,109498296,-1,AC084209.1
37,4,109541722,109551568,1,RPL34
38,4,109541722,109551568,1,RPL34
38,4,109571740,109588976,1,OSTC
37,4,109571740,109588976,1,OSTC
38,4,109573306,109573412,1,U6
37,4,109573306,109573412,1,RNU6-431P
38,4,109663196,109684210,-1,AGXT2L1
37,4,109663196,109684210,-1,ETNPPL
37,4,109694769,109695176,1,RP11-75N20.2
38,4,109694769,109695176,1,RP11-75N20.2
38,4,109709901,109710934,-1,RCC2P8
37,4,109709901,109710935,-1,RCC2P8
37,4,109710356,109710418,-1,AC097473.1
38,4,109710356,109710418,-1,AC097473.1
37,4,109731877,110223813,-1,COL25A1
38,4,109731877,110223813,-1,COL25A1
38,4,110224191,110237291,1,AC004051.2
37,4,110224191,110237291,1,AC004051.2
37,4,110267482,110268615,-1,RBMXP4
38,4,110267482,110268615,-1,RBMXP4
38,4,110268631,110354973,-1,SEC24B-AS1
37,4,110268631,110354973,-1,SEC24B-AS1
38,4,110354928,110461612,1,SEC24B
37,4,110354928,110462052,1,SEC24B
38,4,110371931,110372224,-1,Metazoa_SRP
37,4,110371931,110372224,-1,RN7SL55P
37,4,110409854,110409951,1,MIR576
38,4,110409854,110409951,1,MIR576
37,4,110474399,110475250,-1,SETP20
38,4,110474478,110475250,-1,SETP20
38,4,110476326,110476887,1,RAC1P5
37,4,110476326,110476888,1,CDC42P4
37,4,110481361,110609874,1,CCDC109B
38,4,110481361,110609874,1,CCDC109B
38,4,110594999,110595280,1,HIGD1AP14
37,4,110594999,110595280,1,HIGD1AP14
38,4,110609785,110624739,-1,CASP6
37,4,110609785,110624739,-1,CASP6
37,4,110613160,110613859,1,AC004067.5
37,4,110631145,110651233,-1,PLA2G12A
38,4,110631145,110651233,-1,PLA2G12A
38,4,110661852,110723335,-1,CFI
37,4,110661852,110723335,-1,CFI
37,4,110736203,110736566,-1,RP11-602N24.3
38,4,110736666,110745893,1,GAR1
37,4,110736666,110745893,1,GAR1
37,4,110749150,110765760,1,RRH
38,4,110749150,110765760,1,RRH
37,4,110769358,110793471,1,LRIT3
38,4,110772486,110793471,1,LRIT3
37,4,110800226,110801053,-1,KRT19P3
38,4,110800229,110801053,-1,KRT19P3
38,4,110834040,110933422,1,EGF
37,4,110834040,110933422,1,EGF
38,4,110913481,110913587,1,RNU6-35
37,4,110913481,110913587,1,RNU6-35P
37,4,110967002,111120355,-1,ELOVL6
38,4,110967002,111120355,-1,ELOVL6
37,4,111038892,111039203,1,RN7SL275P
38,4,111038892,111039203,1,Metazoa_SRP
37,4,111067530,111068404,1,RP11-115A14.1
38,4,111067564,111068401,1,RP11-115A14.1
38,4,111173005,111173255,-1,HSBP1P2
37,4,111173027,111173255,-1,HSBP1P2
38,4,111186015,111186174,-1,RP11-433B3.1
37,4,111186021,111186173,-1,RP11-433B3.1
37,4,111199341,111199447,1,RNU6-205P
38,4,111199341,111199447,1,U6
38,4,111212800,111214486,1,ZBED1P1
37,4,111212800,111214729,1,ZBED1P1
37,4,111286889,111486441,1,ENPEP
38,4,111286889,111486441,1,ENPEP
37,4,111320929,111321667,-1,RPL7L1P13
38,4,111320932,111321667,-1,RPL7L1P13
37,4,111337054,111339660,1,ZNF969P
38,4,111337438,111339511,1,ZNF969P
37,4,111354265,111354344,-1,snoU2_19
38,4,111354265,111354344,-1,snoU2_19
38,4,111433644,111440661,-1,RP11-380D23.1
37,4,111433644,111440661,-1,RP11-380D23.1
37,4,111516671,111536614,-1,RP11-380D23.2
38,4,111516671,111536614,-1,RP11-380D23.2
38,4,111538579,111563279,-1,PITX2
37,4,111538579,111563279,-1,PITX2
38,4,111715559,111718500,1,RP11-777N19.1
37,4,111715559,111718500,1,RP11-777N19.1
37,4,111774532,111774626,-1,AC024198.1
38,4,111774532,111774626,-1,AC024198.1
38,4,111781738,111781803,-1,MIR297
37,4,111781738,111781803,-1,MIR297
37,4,111866265,111866955,-1,LYPLA1P2
38,4,111866268,111866955,-1,LYPLA1P2
38,4,111984703,111985392,1,AC004062.2
37,4,111984739,111985383,1,AC004062.2
37,4,112252568,112252674,1,RNU6-289P
38,4,112252568,112252674,1,U6
37,4,112473010,112473329,1,RP11-255I10.1
38,4,112473010,112473329,1,RP11-255I10.1
38,4,112561651,112569964,1,RP11-255I10.2
37,4,112561651,112569964,1,RP11-255I10.2
37,4,112723957,112761042,1,RP11-269F21.1
38,4,112723957,112761042,1,RP11-269F21.1
38,4,112725574,112730850,-1,RP11-269F21.2
37,4,112725574,112730850,-1,RP11-269F21.2
37,4,112748037,112993854,-1,RP11-269F21.3
38,4,112748037,112993854,-1,RP11-269F21.3
38,4,112989166,112989682,1,CCDC34P1
37,4,112989166,112989682,1,CCDC34P1
37,4,112998754,112999556,1,TUBB8P3
38,4,112998754,112999507,1,RP11-477G18.4
38,4,113037666,113038059,-1,RP11-477G18.1
37,4,113037666,113038059,-1,RP11-477G18.1
37,4,113066553,113116412,1,C4orf32
38,4,113066553,113110237,1,C4orf32
38,4,113092371,113092683,1,RP11-477G18.2
37,4,113092371,113092683,1,RP11-477G18.2
37,4,113150717,113152752,-1,RP11-73K9.2
38,4,113150717,113152752,-1,RP11-73K9.2
38,4,113152893,113191203,1,AP1AR
37,4,113152893,113191203,1,AP1AR
37,4,113194124,113194472,-1,RP11-73K9.3
37,4,113195228,113195309,1,Y_RNA
38,4,113195228,113195309,1,Y_RNA
37,4,113195698,113207059,-1,TIFA
38,4,113196783,113207059,-1,TIFA
38,4,113206665,113363776,1,ALPK1
37,4,113206665,113363776,1,ALPK1
37,4,113277291,113280975,1,RTEL1P1
38,4,113277291,113280900,1,RTEL1P1
38,4,113377080,113378941,1,TOX4P1
37,4,113377080,113378941,1,TOX4P1
37,4,113434672,113437328,-1,NEUROG2
38,4,113434672,113437328,-1,NEUROG2
38,4,113436541,113468037,1,RP11-402J6.1
37,4,113436541,113468037,1,RP11-402J6.1
37,4,113451527,113451828,-1,RP11-402J6.2
38,4,113451530,113451828,-1,RP11-402J6.2
38,4,113460492,113558151,-1,C4orf21
37,4,113460492,113558151,-1,C4orf21
37,4,113486144,113486554,1,RP11-402J6.3
38,4,113486144,113486527,1,RP11-402J6.3
38,4,113558120,113578748,1,LARP7
37,4,113558120,113578748,1,LARP7
38,4,113567632,113571207,-1,RP11-148B6.1
37,4,113567632,113571207,-1,MIR302B
37,4,113569030,113569097,-1,MIR367
38,4,113569030,113569097,-1,MIR367
38,4,113569160,113569227,-1,MIR302D
37,4,113569160,113569227,-1,MIR302D
38,4,113569339,113569407,-1,MIR302A
37,4,113569339,113569407,-1,MIR302A
38,4,113569519,113569586,-1,MIR302C
37,4,113569519,113569586,-1,MIR302C
38,4,113569641,113569713,-1,MIR302B
37,4,113606211,113606659,1,OSTCP4
38,4,113606211,113606659,1,OSTCP4
38,4,113614203,113627966,-1,RP11-148B6.2
37,4,113614203,113627966,-1,RP11-148B6.2
37,4,113614615,113614948,-1,WRBP1
38,4,113614615,113614948,-1,WRBP1
38,4,113659828,113660262,1,RP11-119H12.1
37,4,113659828,113660262,1,RP11-119H12.1
37,4,113676973,113677073,-1,Y_RNA
38,4,113676973,113677073,-1,Y_RNA
37,4,113709239,113710034,-1,RPL7AP30
38,4,113709239,113710034,-1,RPL7AP30
38,4,113718206,113719847,-1,RP11-119H12.3
37,4,113718206,113719847,-1,RP11-119H12.3
37,4,113739265,114304896,1,ANK2
38,4,113739265,114304896,1,ANK2
38,4,113747463,113748760,1,RP11-119H12.4
37,4,113747463,113748763,1,RP11-119H12.4
37,4,113801454,113803486,-1,RP11-119H12.6
38,4,113801616,113803486,-1,RP11-119H12.6
37,4,113802874,113803288,-1,RP11-119H12.5
38,4,113802879,113803287,-1,RP11-119H12.5
38,4,113900746,113993118,-1,RP11-650J17.1
37,4,113900746,113993118,-1,RP11-650J17.1
37,4,113952443,113955707,-1,RP11-650J17.2
38,4,113952443,113955707,-1,RP11-650J17.2
38,4,114135137,114138326,-1,AC004057.1
37,4,114135137,114138326,-1,AC004057.1
38,4,114340996,114341290,1,Metazoa_SRP
37,4,114340996,114341290,1,RN7SL184P
37,4,114341479,114341642,1,RNU1-138P
38,4,114341479,114341642,1,U1
37,4,114372188,114683083,-1,CAMK2D
38,4,114372188,114683083,-1,CAMK2D
38,4,114761206,114761392,1,RP11-397D21.1
37,4,114761206,114761392,1,RP11-397D21.1
38,4,114821440,114900883,-1,ARSJ
37,4,114821440,114900883,-1,ARSJ
37,4,114864412,114865476,1,RP11-26P13.2
38,4,114864412,114865476,1,RP11-26P13.2
38,4,115025094,115025379,1,RP11-362M19.1
37,4,115025094,115025381,1,RP11-362M19.1
37,4,115519611,115599380,1,UGT8
38,4,115519611,115599380,1,UGT8
37,4,115577915,115578010,1,MIR577
38,4,115577915,115578010,1,MIR577
38,4,115634735,115636076,-1,CIR1P2
37,4,115634735,115636076,-1,CIR1P2
37,4,115720487,115720783,1,RN7SL808P
38,4,115720487,115720783,1,Metazoa_SRP
37,4,115748919,116035032,-1,NDST4
38,4,115748919,116035032,-1,NDST4
38,4,116064138,116064459,1,MRPS33P3
37,4,116064138,116064459,1,MRPS33P3
37,4,116549968,116550863,1,RPF2P2
38,4,116549968,116550872,1,RPF2P2
38,4,116685255,116685962,-1,PGAM4P2
37,4,116685255,116685975,-1,PGAM4P2
37,4,116841863,116843134,1,KRT18P21
38,4,116841863,116843134,1,KRT18P21
38,4,116843171,117218316,-1,RP11-659O3.1
37,4,116843171,117218316,-1,RP11-659O3.1
37,4,116964563,116965201,-1,EIF3KP3
38,4,116964563,116965201,-1,EIF3KP3
38,4,117016260,117018229,-1,RP11-166J5.1
37,4,117016266,117018222,-1,RP11-166J5.1
37,4,117115153,117115907,-1,TTC39CP1
38,4,117115158,117115893,-1,TTC39CP1
37,4,117220016,117221520,1,MTRNR2L13
37,4,117300075,117300425,1,TRMT112P1
38,4,117300075,117300425,1,TRMT112P1
37,4,117347139,117352048,-1,CUL4AP1
38,4,117347821,117352048,-1,CUL4AP1
38,4,117410520,117436302,-1,RP11-55L3.1
37,4,117410520,117436302,-1,RP11-55L3.1
37,4,117519317,117520767,1,ACTN4P1
38,4,117519317,117520767,1,ACTN4P1
37,4,117760435,117760541,1,RNU6-119P
38,4,117760435,117760541,1,U6
37,4,117779249,117780129,1,RP11-97F8.1
38,4,118004718,118006736,-1,TRAM1L1
37,4,118004718,118006736,-1,TRAM1L1
37,4,118171080,118171344,1,AC107399.1
38,4,118171080,118171344,1,AC107399.1
38,4,118235753,118281795,-1,AC107399.2
37,4,118235753,118281795,-1,AC107399.2
37,4,118281781,118294008,1,AC113617.1
38,4,118281781,118294008,1,AC113617.1
38,4,118334618,118335435,1,AC113617.2
37,4,118334618,118335435,1,RPSAP35
37,4,118349552,118612343,1,AC092661.1
38,4,118349552,118612343,1,AC092661.1
38,4,118495667,118497329,-1,AC092661.2
37,4,118495667,118497329,-1,NT5C3AP1
37,4,118755556,118791103,1,AC108056.1
38,4,118755556,118791103,1,AC108056.1
38,4,118954773,119179803,1,NDST3
37,4,118954773,119179803,1,NDST3
38,4,119114560,119115908,-1,FKBP4P1
37,4,119114560,119115906,-1,FKBP4P1
37,4,119199864,119200978,1,SNHG8
38,4,119200345,119200475,1,SNORA24
37,4,119201193,119274158,-1,PRSS12
38,4,119201193,119274158,-1,PRSS12
38,4,119321669,119321989,-1,NDUFS5P5
37,4,119321669,119321989,-1,NDUFS5P5
38,4,119388744,119477279,1,CEP170P1
37,4,119388745,119476483,1,CEP170P1
